Platform,Network,Program ,FEP Starts 
PC,NBCU TVE - Oxygen,Frozen,0
PC,NBCU TVE - Oxygen,Gabriela Escutia,0
PC,NBCU TVE - Oxygen,Game,0
PC,NBCU TVE - Oxygen,Games,0
PC,NBCU TVE - Oxygen,Georgina Chapman,0
PC,NBCU TVE - Oxygen,Get Out,0
PC,NBCU TVE - Oxygen,Ghost,0
PC,NBCU TVE - Oxygen,Good Hair,0
PC,NBCU TVE - Oxygen,Graduation,0
PC,NBCU TVE - Oxygen,Grassy Knoll,0
PC,NBCU TVE - Oxygen,Guardian Angels,0
PC,NBCU TVE - Oxygen,"Hair Today, Gone Tomorrow",0
PC,NBCU TVE - Oxygen,Hand Model,0
PC,NBCU TVE - Oxygen,Hard Knock Life,0
PC,NBCU TVE - Oxygen,"He Heard, She Heard",0
PC,NBCU TVE - Oxygen,"He Said, She Said",0
PC,NBCU TVE - Oxygen,He's Having a Baby,0
PC,NBCU TVE - Oxygen,Heather Horst,0
PC,NBCU TVE - Oxygen,Heather Miller,0
PC,NBCU TVE - Oxygen,Hello Hollywood,0
PC,NBCU TVE - Oxygen,Here Come Da Judge,0
PC,NBCU TVE - Oxygen,"Homicide, With a Twist",0
PC,NBCU TVE - Oxygen,House at the End of the Street,0
PC,NBCU TVE - Oxygen,House Party,0
PC,NBCU TVE - Oxygen,House Training,0
PC,NBCU TVE - Oxygen,How to Lose a Guy in 10 Days,0
PC,NBCU TVE - Oxygen,Human Error,0
PC,NBCU TVE - Oxygen,I Plead the 5Th,0
PC,NBCU TVE - Oxygen,Identity theft: learn about it and how to get LifeLock protection,0
PC,NBCU TVE - Oxygen,"If It Don't Fit,Â You Must Acquit",0
PC,NBCU TVE - Oxygen,Illegal Smile,0
PC,NBCU TVE - Oxygen,Investor Wars,0
PC,NBCU TVE - Oxygen,It Takes A Sister,0
PC,NBCU TVE - Oxygen,It's a Wonderful Lie,0
PC,NBCU TVE - Oxygen,Ivan Bart,0
PC,NBCU TVE - Oxygen,Jane Dorotik,0
PC,NBCU TVE - Oxygen,Jane Reth,0
PC,NBCU TVE - Oxygen,Janet Harrell,0
PC,NBCU TVE - Oxygen,Jay Gets Fired,0
PC,NBCU TVE - Oxygen,Jay Goes to School,0
PC,NBCU TVE - Oxygen,Jay the Artist,0
PC,NBCU TVE - Oxygen,Jessica Hill,0
PC,NBCU TVE - Oxygen,Jessica Sutta and Nadine Coyle,0
PC,NBCU TVE - Oxygen,Jez Smith,0
PC,NBCU TVE - Oxygen,Joanna Findlay,0
PC,NBCU TVE - Oxygen,Jodi Arias Part 1,0
PC,NBCU TVE - Oxygen,Jones/Lewis,0
PC,NBCU TVE - Oxygen,Jordan Shaver,0
PC,NBCU TVE - Oxygen,Jr. Executive,0
PC,NBCU TVE - Oxygen,Jr. Sells His Car,0
PC,NBCU TVE - Oxygen,Jr.'s Dating Dilemma,0
PC,NBCU TVE - Oxygen,Jr.'s Risky Business,0
PC,NBCU TVE - Oxygen,Judith Hawkey,0
PC,NBCU TVE - Oxygen,Julia Phillips,0
PC,NBCU TVE - Oxygen,Jury Duty,0
PC,NBCU TVE - Oxygen,Kalila Taylor,0
PC,NBCU TVE - Oxygen,Karolina Kurkova,0
PC,NBCU TVE - Oxygen,Katey Passaniti,0
PC,NBCU TVE - Oxygen,Kathleen Dorsett,0
PC,NBCU TVE - Oxygen,Kathleen Wise,0
PC,NBCU TVE - Oxygen,Kathy Griffin,0
PC,NBCU TVE - Oxygen,Katie Belflower/Mike Simons,0
PC,NBCU TVE - Oxygen,Keisha Jones,0
PC,NBCU TVE - Oxygen,killerpost,496
PC,NBCU TVE - Oxygen,Killing Farm,0
PC,NBCU TVE - Oxygen,Kimberly Cargill,0
PC,NBCU TVE - Oxygen,Kristi Fulgham,0
PC,NBCU TVE - Oxygen,Kyle Hagler,0
PC,NBCU TVE - Oxygen,Lana Marks,0
PC,NBCU TVE - Oxygen,Larry King Special Report,0
PC,NBCU TVE - Oxygen,Learning to Earn It,0
PC,NBCU TVE - Oxygen,Leslie/Mike MacKool,0
PC,NBCU TVE - Oxygen,Let Them Eat Pie,0
PC,NBCU TVE - Oxygen,Letting Go,0
PC,NBCU TVE - Oxygen,Like A Boss,270
PC,NBCU TVE - Oxygen,Linda Pedroza,0
PC,NBCU TVE - Oxygen,Lisa Gilliam,0
PC,NBCU TVE - Oxygen,Live,0
PC,NBCU TVE - Oxygen,Living the Dream,0
PC,NBCU TVE - Oxygen,Living With Funny,109
PC,NBCU TVE - Oxygen,Living With the Spotlight,0
PC,NBCU TVE - Oxygen,Lois Kay Cloud,0
PC,NBCU TVE - Oxygen,"Look Younger Than Ever: It's Science, Not Magic",0
PC,NBCU TVE - Oxygen,Making the Grade,0
PC,NBCU TVE - Oxygen,Man of the Year,0
PC,NBCU TVE - Oxygen,Mandy Smith,0
PC,NBCU TVE - Oxygen,Marathon,0
PC,NBCU TVE - Oxygen,Margherita Missoni,0
PC,NBCU TVE - Oxygen,Marissa DeVault,0
PC,NBCU TVE - Oxygen,Marjorie Orbin,0
PC,NBCU TVE - Oxygen,Martha Freeman,0
PC,NBCU TVE - Oxygen,Mary Ann Langley,0
PC,NBCU TVE - Oxygen,Mary Beth Harshbarger,0
PC,NBCU TVE - Oxygen,Mary Jane Fonder,0
PC,NBCU TVE - Oxygen,Mary Krueger,0
PC,NBCU TVE - Oxygen,Maryann Castorena,0
PC,NBCU TVE - Oxygen,Matthew Rolston,0
PC,NBCU TVE - Oxygen,Meet the Parents,0
PC,NBCU TVE - Oxygen,Melissa Stredney,0
PC,NBCU TVE - Oxygen,Menendez: A Killing in Beverly Hills,0
PC,NBCU TVE - Oxygen,Michael Joins a Gym,0
PC,NBCU TVE - Oxygen,Michael's Band,0
PC,NBCU TVE - Oxygen,Michael's Garden,0
PC,NBCU TVE - Oxygen,Michael's Tribe,0
PC,NBCU TVE - Oxygen,Michele Despain,0
PC,NBCU TVE - Oxygen,Michele Williams,0
PC,NBCU TVE - Oxygen,Michelle Hetzel,0
PC,NBCU TVE - Oxygen,Michelle Knotek,0
PC,NBCU TVE - Oxygen,Micro-Momager,0
PC,NBCU TVE - Oxygen,Mindy Dodd,0
PC,NBCU TVE - Oxygen,"Mirror, Mirror",0
PC,NBCU TVE - Oxygen,Miss Congeniality,0
PC,NBCU TVE - Oxygen,Mo' Baby Mo' Problems,0
PC,NBCU TVE - Oxygen,Moving on Out,0
PC,NBCU TVE - Oxygen,"Moving On, Moving Out",0
PC,NBCU TVE - Oxygen,My Best Friend's Wedding,0
PC,NBCU TVE - Oxygen,Nancy Gelber,0
PC,NBCU TVE - Oxygen,Nancy Seaman,0
PC,NBCU TVE - Oxygen,Nanette Johnston,0
PC,NBCU TVE - Oxygen,Narcy Novack,0
PC,NBCU TVE - Oxygen,Ncredible Change,0
PC,NBCU TVE - Oxygen,Never Live With Someone That Won the Heisman,0
PC,NBCU TVE - Oxygen,NEW Pro Rocket!,0
PC,NBCU TVE - Oxygen,Nicholas Tse,0
PC,NBCU TVE - Oxygen,Nicole Houchin & John Mackay,0
PC,NBCU TVE - Oxygen,Nikos Papadopoulos,0
PC,NBCU TVE - Oxygen,"Ninja Coffee Bar with Sofia Vergara - Classic Brew, Rich Brew, Over Ice Brew, Specialty & Frozen Blended Brew",0
PC,NBCU TVE - Oxygen,No Room for T.H.O.T.s,0
PC,NBCU TVE - Oxygen,No Rules,0
PC,NBCU TVE - Oxygen,Not So Hostile Takeover,0
PC,NBCU TVE - Oxygen,"Nutri Ninja Blender Duo &#150; Summer's Total Crushing Blender for Healthier Living, Made Easy. Two Machines in One!",0
PC,NBCU TVE - Oxygen,Of Breasts and Basketball,0
PC,NBCU TVE - Oxygen,Of Mice and Man,0
PC,NBCU TVE - Oxygen,Oh Baby!,0
PC,NBCU TVE - Oxygen,Omaima Nelson,0
PC,NBCU TVE - Oxygen,Open Your Heart,0
PC,NBCU TVE - Oxygen,Outbreak Monkey,0
PC,NBCU TVE - Oxygen,Oxygen Programming,0
PC,NBCU TVE - Oxygen,Paid Programming,0
PC,NBCU TVE - Oxygen,Pamela Ballin,0
PC,NBCU TVE - Oxygen,Pamela Phillips,0
PC,NBCU TVE - Oxygen,"Pamela Smart & William ""Billy"" Flynn",0
PC,NBCU TVE - Oxygen,Papa Said Knock You Out,0
PC,NBCU TVE - Oxygen,Party in a Sweatbox,0
PC,NBCU TVE - Oxygen,Patricia Burney,0
PC,NBCU TVE - Oxygen,Patricia Olsen,0
PC,NBCU TVE - Oxygen,Patrick Demarchelier,0
PC,NBCU TVE - Oxygen,Perfect Dad,0
PC,NBCU TVE - Oxygen,Pilot,0
PC,NBCU TVE - Oxygen,Poker Face,0
PC,NBCU TVE - Oxygen,Preachers of Atlanta,303
PC,NBCU TVE - Oxygen,Pride & Prejudice,0
PC,NBCU TVE - Oxygen,Pt. 2 Jodi Arias,0
PC,NBCU TVE - Oxygen,Quality Time,0
PC,NBCU TVE - Oxygen,Quit Your Day Job,44
PC,NBCU TVE - Oxygen,Rachel Zoe,0
PC,NBCU TVE - Oxygen,Raising Cree,0
PC,NBCU TVE - Oxygen,Raynella Leath,0
PC,NBCU TVE - Oxygen,Rebecca Bryan,0
PC,NBCU TVE - Oxygen,Rebecca Sears,0
PC,NBCU TVE - Oxygen,Recipe for Disaster,0
PC,NBCU TVE - Oxygen,Regina Williams,0
PC,NBCU TVE - Oxygen,Release the Beast and Other Tall Tales,0
PC,NBCU TVE - Oxygen,Rennie Pratt,0
PC,NBCU TVE - Oxygen,Resignation,0
PC,NBCU TVE - Oxygen,Restaurant Wars,0
PC,NBCU TVE - Oxygen,Return of the Wall,0
PC,NBCU TVE - Oxygen,Reunion Part 1,0
PC,NBCU TVE - Oxygen,Reunion Part 2,0
PC,NBCU TVE - Oxygen,Reunion Part 3,0
PC,NBCU TVE - Oxygen,Road Trip,0
PC,NBCU TVE - Oxygen,Roberto Cavalli,0
PC,NBCU TVE - Oxygen,Rocky Boat Horror Story,0
PC,NBCU TVE - Oxygen,Rodriguez/Nieves,0
PC,NBCU TVE - Oxygen,Romantic Night,0
PC,NBCU TVE - Oxygen,Ruby Padgett/Mitchell Sims,0
PC,NBCU TVE - Oxygen,Rules of Enragement,0
PC,NBCU TVE - Oxygen,Sabrina Zunich,0
PC,NBCU TVE - Oxygen,Sacco/Puccio,0
PC,NBCU TVE - Oxygen,Safe Haven,0
PC,NBCU TVE - Oxygen,Samba Story,0
PC,NBCU TVE - Oxygen,Sandra Plunkett,0
PC,NBCU TVE - Oxygen,Sarah Kolb,0
PC,NBCU TVE - Oxygen,Season Finale,0
PC,NBCU TVE - Oxygen,Secrets Revealed,0
PC,NBCU TVE - Oxygen,Selena: Death of a Superstar,0
PC,NBCU TVE - Oxygen,"Shark Rocket Deluxe Pro - Shark Ranked Highest in Customer Satisfaction with Upright Vacuums, Two Years in a Row.",0
PC,NBCU TVE - Oxygen,Sharon's Picture,0
PC,NBCU TVE - Oxygen,Shellye Stark,0
PC,NBCU TVE - Oxygen,Silence Is Golden,0
PC,NBCU TVE - Oxygen,Sis and the City,0
PC,NBCU TVE - Oxygen,Sister Story,0
PC,NBCU TVE - Oxygen,Sisterhood of Hip Hop,0
PC,NBCU TVE - Oxygen,Snapback,0
PC,NBCU TVE - Oxygen,Snapped,620
PC,NBCU TVE - Oxygen,Snapped: Killer Couples,384
PC,NBCU TVE - Oxygen,Snapping and Sniffing,0
PC,NBCU TVE - Oxygen,Social Media,0
PC,NBCU TVE - Oxygen,Socialmediaritis,0
PC,NBCU TVE - Oxygen,Sofia's Coffee Bar,0
PC,NBCU TVE - Oxygen,Sonia Dara,0
PC,NBCU TVE - Oxygen,Still Thicker Than Ever?,0
PC,NBCU TVE - Oxygen,Study Buddy,0
PC,NBCU TVE - Oxygen,Sweetheart's Day,0
PC,NBCU TVE - Oxygen,T25 Sexy Bodies!,0
PC,NBCU TVE - Oxygen,Table for Too Many,0
PC,NBCU TVE - Oxygen,Tammy Armstrong,0
PC,NBCU TVE - Oxygen,Tee for Too Many,0
PC,NBCU TVE - Oxygen,Teresa Imel,0
PC,NBCU TVE - Oxygen,Teresa Stone,0
PC,NBCU TVE - Oxygen,The 'V' Story,0
PC,NBCU TVE - Oxygen,The Anniversary Present,0
PC,NBCU TVE - Oxygen,The Baby,0
PC,NBCU TVE - Oxygen,The Bahamas,0
PC,NBCU TVE - Oxygen,The Big Bang Theory,0
PC,NBCU TVE - Oxygen,The Director,0
PC,NBCU TVE - Oxygen,The Director and the Houseguest,0
PC,NBCU TVE - Oxygen,The Ex Boyfriend Issue,0
PC,NBCU TVE - Oxygen,The F Word,0
PC,NBCU TVE - Oxygen,The Fellowship of the Baby,0
PC,NBCU TVE - Oxygen,The Funeral,0
PC,NBCU TVE - Oxygen,The Girl Who Becomes America's Next Top Model,0
PC,NBCU TVE - Oxygen,The Girl Who Becomes Art for Tyra,0
PC,NBCU TVE - Oxygen,The Girl Who Comes Back,0
PC,NBCU TVE - Oxygen,The Girl Who Freaks Out on Horseback,0
PC,NBCU TVE - Oxygen,The Girl Who Gets Kissed on an Elephant,0
PC,NBCU TVE - Oxygen,The Girl Who Gets Punked,0
PC,NBCU TVE - Oxygen,The Girl Who Gets Pwn'd,0
PC,NBCU TVE - Oxygen,The Girl Who Got Five Frames,0
PC,NBCU TVE - Oxygen,The Girl Who Licks the Floor,0
PC,NBCU TVE - Oxygen,The Girl Who Says It's Over,0
PC,NBCU TVE - Oxygen,The Girl Who Sings for Alicia Keys,0
PC,NBCU TVE - Oxygen,The Girl Whose Walk Is TOO Good,0
PC,NBCU TVE - Oxygen,The Girl With the Bloodcurdling Scream,0
PC,NBCU TVE - Oxygen,The Girls Go to Jamaica,0
PC,NBCU TVE - Oxygen,The Guy Who Becomes a Bat,0
PC,NBCU TVE - Oxygen,The Guy Who Cries,0
PC,NBCU TVE - Oxygen,The Guy Who Gets Caught in a Lie,0
PC,NBCU TVE - Oxygen,The Guy Who Has a Panic Attack,0
PC,NBCU TVE - Oxygen,The Guy Who Parties Too Hard,0
PC,NBCU TVE - Oxygen,The Guy Who Wears Heels,0
PC,NBCU TVE - Oxygen,The Guy Who Wows Betsey Johnson,0
PC,NBCU TVE - Oxygen,The Guy With Moves Like Elvis,0
PC,NBCU TVE - Oxygen,The Jerk,0
PC,NBCU TVE - Oxygen,The Kyles Go to Hawaii,0
PC,NBCU TVE - Oxygen,The Lady Is Not a Tramp,0
PC,NBCU TVE - Oxygen,The Last Song,0
PC,NBCU TVE - Oxygen,The Maid,0
PC,NBCU TVE - Oxygen,The Perfect Husband,0
PC,NBCU TVE - Oxygen,The Prancing Elites Project,143
PC,NBCU TVE - Oxygen,The Proposal,0
PC,NBCU TVE - Oxygen,The Remodel,0
PC,NBCU TVE - Oxygen,The Return of Bobby Shaw,0
PC,NBCU TVE - Oxygen,The Right Stuff,0
PC,NBCU TVE - Oxygen,The Shades of It All,0
PC,NBCU TVE - Oxygen,The Sweet Hairafter,0
PC,NBCU TVE - Oxygen,The Truth About the Twins,0
PC,NBCU TVE - Oxygen,The Truth Hurts,0
PC,NBCU TVE - Oxygen,The Wedding,0
PC,NBCU TVE - Oxygen,The Whole World Is Watching,0
PC,NBCU TVE - Oxygen,They Call Me El Foosay,0
PC,NBCU TVE - Oxygen,Thru Thick and Thin,0
PC,NBCU TVE - Oxygen,Top Secret,0
PC,NBCU TVE - Oxygen,Trouble in Paradise,0
PC,NBCU TVE - Oxygen,Try Total Gym for $14.95,0
PC,NBCU TVE - Oxygen,Twerkin' 9 to 5,0
PC,NBCU TVE - Oxygen,"Twin Some, Lose Some",0
PC,NBCU TVE - Oxygen,Tyson Beckford,0
PC,NBCU TVE - Oxygen,Ugly,0
PC,NBCU TVE - Oxygen,Ultimatums,0
PC,NBCU TVE - Oxygen,Ultrasound,0
PC,NBCU TVE - Oxygen,Unbeweavable,0
PC,NBCU TVE - Oxygen,Vonlee Nicole Titlow,0
PC,NBCU TVE - Oxygen,Walk in My Shoes,0
PC,NBCU TVE - Oxygen,Weave Goodbye,0
PC,NBCU TVE - Oxygen,What Do You Know?,0
PC,NBCU TVE - Oxygen,Whatever It Takes,0
PC,NBCU TVE - Oxygen,While Out,0
PC,NBCU TVE - Oxygen,Whitehead Twins,0
PC,NBCU TVE - Oxygen,Who's Been Naughty Who's Been Nice,0
PC,NBCU TVE - Oxygen,Wild Things,0
PC,NBCU TVE - Oxygen,Working It,0
PC,NBCU TVE - Oxygen,Yalanda Lind,0
PC,NBCU TVE - Oxygen,You Don't Want to Know,0
PC,NBCU TVE - Oxygen,Zac Posen,0
PC,NBCU TVE - Sports Network,"""Garmining"" Guidance",0
PC,NBCU TVE - Sports Network,$100K Sit N Go,0
PC,NBCU TVE - Sports Network,'66 Mustang Suspension Overhaul,0
PC,NBCU TVE - Sports Network,'71 C-10 Part 1,0
PC,NBCU TVE - Sports Network,2016 TXTT Toledo Bend Reservoir (Event #2),0
PC,NBCU TVE - Sports Network,50K Sit n' Go Idol,0
PC,NBCU TVE - Sports Network,A Lunker Runs Through It,0
PC,NBCU TVE - Sports Network,Air Bass,0
PC,NBCU TVE - Sports Network,All About That Bass,0
PC,NBCU TVE - Sports Network,America's Cup,6
PC,NBCU TVE - Sports Network,AO Goes Salty,0
PC,NBCU TVE - Sports Network,Austin,0
PC,NBCU TVE - Sports Network,Auto Show,0
PC,NBCU TVE - Sports Network,Back Pain Solved!,0
PC,NBCU TVE - Sports Network,Bahia Magdalena,0
PC,NBCU TVE - Sports Network,Barclays Premier League Encore,0
PC,NBCU TVE - Sports Network,Barclays Premier League Manchester Mondays,0
PC,NBCU TVE - Sports Network,Barclays Premier League Match of the Week,0
PC,NBCU TVE - Sports Network,Barclays Premier League Soccer,0
PC,NBCU TVE - Sports Network,Barracuda in the Marquesas,0
PC,NBCU TVE - Sports Network,"Barry Manilow, Andy Williams, Anne Murray",0
PC,NBCU TVE - Sports Network,Bass 2 Billfish,0
PC,NBCU TVE - Sports Network,Best Blower Ever!,0
PC,NBCU TVE - Sports Network,Best of Key Largo,0
PC,NBCU TVE - Sports Network,Best of Key West,0
PC,NBCU TVE - Sports Network,Best of Tuna,0
PC,NBCU TVE - Sports Network,Best Portable Charger!,0
PC,NBCU TVE - Sports Network,Bluebird Bass,0
PC,NBCU TVE - Sports Network,"Bob Dylan, Jefferson Airplane, Byrds, Santana",0
PC,NBCU TVE - Sports Network,Bob Hope: Thanks for the Memories,0
PC,NBCU TVE - Sports Network,Bobby's Big Bass,0
PC,NBCU TVE - Sports Network,Body Beast!,0
PC,NBCU TVE - Sports Network,Boston Marathon,0
PC,NBCU TVE - Sports Network,Bournemouth,0
PC,NBCU TVE - Sports Network,Cabo Villas,0
PC,NBCU TVE - Sports Network,Cache Valley Cruise-In,0
PC,NBCU TVE - Sports Network,Cadillac LSA 427 Stroker Part 2,0
PC,NBCU TVE - Sports Network,Cajun Reds,0
PC,NBCU TVE - Sports Network,Captains,0
PC,NBCU TVE - Sports Network,Carol Burnett's Lost Episodes!,0
PC,NBCU TVE - Sports Network,Center of Attention: The Unreal Life of Derek Sanderson,0
PC,NBCU TVE - Sports Network,Charlie Moore: No Offense,0
PC,NBCU TVE - Sports Network,Chicago Blackhawks and St. Louis Blues,0
PC,NBCU TVE - Sports Network,Christie Craw,0
PC,NBCU TVE - Sports Network,CIZE Dance Workout!,0
PC,NBCU TVE - Sports Network,Clean up this Fall with Shark Lift Away. 3 Vacuums in one. Breakthrough Vacuum Design!,0
PC,NBCU TVE - Sports Network,Cleaning Addicts,0
PC,NBCU TVE - Sports Network,College Football,0
PC,NBCU TVE - Sports Network,Consumer Product Showcase,0
PC,NBCU TVE - Sports Network,Costa Rica Roosterfish,0
PC,NBCU TVE - Sports Network,Crappie and Bass,0
PC,NBCU TVE - Sports Network,Cudas in the Keys,0
PC,NBCU TVE - Sports Network,Curling,0
PC,NBCU TVE - Sports Network,Cycling,0
PC,NBCU TVE - Sports Network,Deadly Fish Challenge With Wild Bill,0
PC,NBCU TVE - Sports Network,DIY Twice As Fast,0
PC,NBCU TVE - Sports Network,East Texas Small Water,0
PC,NBCU TVE - Sports Network,Equestrian Competition,0
PC,NBCU TVE - Sports Network,F1 Extra,0
PC,NBCU TVE - Sports Network,Fast Joint Relief,0
PC,NBCU TVE - Sports Network,Father Daughter Fishing,0
PC,NBCU TVE - Sports Network,Feeder Crappie,0
PC,NBCU TVE - Sports Network,Figure Skating,0
PC,NBCU TVE - Sports Network,Fish Oil Benefits Examined,0
PC,NBCU TVE - Sports Network,Fishing 'The Swamp' with Ricky,0
PC,NBCU TVE - Sports Network,Fishing Across the Globe,0
PC,NBCU TVE - Sports Network,Fishing the Big Bend,0
PC,NBCU TVE - Sports Network,Fishing TN Moving Waters,0
PC,NBCU TVE - Sports Network,Flying Tarpon in Belize,0
PC,NBCU TVE - Sports Network,Formula One Racing,0
PC,NBCU TVE - Sports Network,"Fort Pierce, FL - Bottom Fishing",0
PC,NBCU TVE - Sports Network,From College to the Pros,0
PC,NBCU TVE - Sports Network,Gator Gar,0
PC,NBCU TVE - Sports Network,Good Eats,0
PC,NBCU TVE - Sports Network,Gulf Treasures,0
PC,NBCU TVE - Sports Network,Haas F1: America's Return to the Grid,0
PC,NBCU TVE - Sports Network,Hawks Cay Array,0
PC,NBCU TVE - Sports Network,Heart Tail Lunkers,0
PC,NBCU TVE - Sports Network,Hemi Hauler Payoff,0
PC,NBCU TVE - Sports Network,Hitchin' a Ride,0
PC,NBCU TVE - Sports Network,Homecoming: Winnebago Walleyes,0
PC,NBCU TVE - Sports Network,Horse Racing,0
PC,NBCU TVE - Sports Network,Houston,0
PC,NBCU TVE - Sports Network,Identity theft: learn about it and how to get LifeLock protection,0
PC,NBCU TVE - Sports Network,"IFA Open at Houma, LA",0
PC,NBCU TVE - Sports Network,INCOME FOR LIFE!,0
PC,NBCU TVE - Sports Network,IndyCar Post-Race,0
PC,NBCU TVE - Sports Network,IndyCar Pre-Race,0
PC,NBCU TVE - Sports Network,IndyCar Racing,0
PC,NBCU TVE - Sports Network,Into Ontario for Eyes,0
PC,NBCU TVE - Sports Network,IROC Paint Overhaul and Payoff,0
PC,NBCU TVE - Sports Network,JK Wrangler Upgrades,0
PC,NBCU TVE - Sports Network,"John Denver, Louis Armstrong, Nat King Cole, Perry Como",0
PC,NBCU TVE - Sports Network,Johnny Carson,0
PC,NBCU TVE - Sports Network,Just Another Day...At Least We're in Key West,0
PC,NBCU TVE - Sports Network,Kansas City,0
PC,NBCU TVE - Sports Network,Key Largo Crash Course,0
PC,NBCU TVE - Sports Network,Key Largo Guided Tour,0
PC,NBCU TVE - Sports Network,"Key West, Florida Keys, Offshore",0
PC,NBCU TVE - Sports Network,Kissimmee,0
PC,NBCU TVE - Sports Network,La Fleche-Wallonne,0
PC,NBCU TVE - Sports Network,La Paz,0
PC,NBCU TVE - Sports Network,LA Redfish,0
PC,NBCU TVE - Sports Network,Landscaping Secrets,0
PC,NBCU TVE - Sports Network,Legends and Lessons,0
PC,NBCU TVE - Sports Network,Live,0
PC,NBCU TVE - Sports Network,London Marathon,0
PC,NBCU TVE - Sports Network,Middle East,0
PC,NBCU TVE - Sports Network,MMA,24
PC,NBCU TVE - Sports Network,Monster Manitoba Late Season Ice Walleyes,0
PC,NBCU TVE - Sports Network,Monza,0
PC,NBCU TVE - Sports Network,Motors,35
PC,NBCU TVE - Sports Network,Motorsports Hour,0
PC,NBCU TVE - Sports Network,NASCAR America Live,0
PC,NBCU TVE - Sports Network,NASCAR Racing,0
PC,NBCU TVE - Sports Network,National Take Your Momma Fishing Day,0
PC,NBCU TVE - Sports Network,NHL,419
PC,NBCU TVE - Sports Network,NHL Hockey,0
PC,NBCU TVE - Sports Network,NHL Live,0
PC,NBCU TVE - Sports Network,NHL Overtime,0
PC,NBCU TVE - Sports Network,NHL Sunday Shootout: The Week in Review,0
PC,NBCU TVE - Sports Network,"Ninja Coffee Bar with Sofia Vergara - Classic Brew, Rich Brew, Over Ice Brew, Specialty & Frozen Blended Brew",0
PC,NBCU TVE - Sports Network,No more wrinkles! Say ByeBye now and look younger!,0
PC,NBCU TVE - Sports Network,"Nutri Ninja Blender Duo &#150; Summer's Total Crushing Blender for Healthier Living, Made Easy. Two Machines in One!",0
PC,NBCU TVE - Sports Network,"NWT 2015: Green Bay, WI",0
PC,NBCU TVE - Sports Network,"NWT 2015: Leech Lake, MN",0
PC,NBCU TVE - Sports Network,Of Sounds and Back Country,0
PC,NBCU TVE - Sports Network,Off the Grid,0
PC,NBCU TVE - Sports Network,Original Six Rivalries,0
PC,NBCU TVE - Sports Network,Outdoors,14
PC,NBCU TVE - Sports Network,Over the Rail and Into the Pail,0
PC,NBCU TVE - Sports Network,Paddleboarding the Everglades,0
PC,NBCU TVE - Sports Network,Paris Marathon,0
PC,NBCU TVE - Sports Network,PBC Boxing,20
PC,NBCU TVE - Sports Network,Peter Miller Takes Andy and Sande on the Trip of a Lifetime Out of South Seas Island Resort - Part 1,0
PC,NBCU TVE - Sports Network,Peter Miller Takes Andy and Sande on the Trip of a Lifetime out of South Seas Island Resort - Part 2,0
PC,NBCU TVE - Sports Network,"Peter Miller takes Captain Ozzie Fischer Fishing in Captiva Island, Florida",0
PC,NBCU TVE - Sports Network,Peter Miller Takes the Winners of Visit Florida Sunny FM Radio,0
PC,NBCU TVE - Sports Network,Peter Takes Heroes on the Water,0
PC,NBCU TVE - Sports Network,"Phil Collins, Rod Stewart, Celine Dion, Lionel Richie",0
PC,NBCU TVE - Sports Network,Pickled Walleye and Pike,0
PC,NBCU TVE - Sports Network,Pittsburgh Penguins and Washington Capitals,0
PC,NBCU TVE - Sports Network,Poker,42
PC,NBCU TVE - Sports Network,Polo,0
PC,NBCU TVE - Sports Network,Predator Bassin,0
PC,NBCU TVE - Sports Network,Premier Boxing Champions on NBC,0
PC,NBCU TVE - Sports Network,Premier League,168
PC,NBCU TVE - Sports Network,Premier League Behind the Badge: Crystal Palace FC,0
PC,NBCU TVE - Sports Network,Premier League Goal Zone,0
PC,NBCU TVE - Sports Network,Premier League Live,0
PC,NBCU TVE - Sports Network,Premier League Match of the Day,0
PC,NBCU TVE - Sports Network,Premier League Preview Show,0
PC,NBCU TVE - Sports Network,Premier League Review Show,0
PC,NBCU TVE - Sports Network,Premier League World,0
PC,NBCU TVE - Sports Network,Pro Football Talk,0
PC,NBCU TVE - Sports Network,Racer TV,0
PC,NBCU TVE - Sports Network,"Ray Charles, Aretha Franklin, Marvin Gaye",0
PC,NBCU TVE - Sports Network,Rock and Roll Hall of Fame Concerts - Live!,0
PC,NBCU TVE - Sports Network,Roosterfish,0
PC,NBCU TVE - Sports Network,Rugby Sevens,0
PC,NBCU TVE - Sports Network,Sabine Whites,0
PC,NBCU TVE - Sports Network,San Jose Del Cabo,0
PC,NBCU TVE - Sports Network,Scott Dixon,0
PC,NBCU TVE - Sports Network,Shallow South Dakota Glacial Walleyes,0
PC,NBCU TVE - Sports Network,Skiing,0
PC,NBCU TVE - Sports Network,Skinning the Buckin' Bronco,0
PC,NBCU TVE - Sports Network,Sofia's Coffee Bar,0
PC,NBCU TVE - Sports Network,Spot Free Skin,0
PC,NBCU TVE - Sports Network,Stanley Cup Playoff,0
PC,NBCU TVE - Sports Network,Stick Marsh Studs,0
PC,NBCU TVE - Sports Network,"Styx, Journey, Fleetwood Mac",0
PC,NBCU TVE - Sports Network,Super High Roller Celebrity Shootout,0
PC,NBCU TVE - Sports Network,Suspension Drop 101 Leafs vs. Links,0
PC,NBCU TVE - Sports Network,Swimming,0
PC,NBCU TVE - Sports Network,T25 Sexy Bodies!,0
PC,NBCU TVE - Sports Network,Tai Chi Master!,0
PC,NBCU TVE - Sports Network,Tarpon,0
